Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,5.258E-05,1.123E-07,0.00062485,0,0,0,0.016633,1.8093E-07,-7.5498E-11,-8.5074E-07,2.9671E-05,-2.1778E-11,2.9592E-05,0,0,0,0,0,0,package://Tooling_20/meshes/base_link.STL,0.77647,0.75686,0.73725,1,0,0,0,0,0,0,package://Tooling_20/meshes/base_link.STL,,刀具20-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
